0.41 -2436.00 -850.00 581.85 0 0 0
0.48 -2436.00 -850.00 581.85 0 0 0
0.52 -2436.00 -850.00 581.85 0 0 0
0.56 -2436.00 -850.00 581.85 0 0 0
0.64 -2436.00 -850.00 581.85 0 0 0
0.68 -2436.00 -850.00 581.85 0 0 0
0.75 -2436.00 -850.00 581.85 0 0 0
0.82 -2436.00 -850.00 581.85 0 0 0
0.90 -2436.00 -850.00 581.85 0 0 0
0.97 -2436.00 -850.00 581.85 0 0 0
1.04 -2436.00 -850.00 581.85 0 0 0
1.11 -2436.00 -850.00 581.85 0 0 0
1.15 -2436.00 -850.00 581.85 0 0 0
1.20 -2436.00 -850.00 581.85 0 0 0
1.24 -2436.00 -850.00 581.85 0 0 0
1.31 -2436.00 -850.00 581.85 0 0 0
1.35 -2436.00 -850.00 581.85 0 0 0
1.43 -2436.00 -850.00 581.77 0 0 0
1.50 -2436.00 -850.00 581.85 0 0 0
1.54 -2436.00 -850.00 581.85 0 0 0
1.62 -2436.00 -850.00 581.85 0 0 0
1.66 -2436.00 -850.00 581.85 0 0 0
1.71 -2436.00 -850.00 581.85 0 0 0
1.79 -2436.00 -850.00 581.85 0 0 0
1.87 -2436.00 -850.00 581.85 0 0 0
1.94 -2436.00 -850.00 581.85 0 0 0
1.99 -2436.00 -850.00 581.85 0 0 0
2.05 -2436.00 -850.00 581.85 0 0 0
2.10 -2436.00 -850.00 581.85 0 0 0
2.17 -2436.00 -850.00 581.85 0 0 0
2.22 -2436.00 -850.00 581.85 0 0 0
2.30 -2436.00 -850.00 581.85 0 0 0
2.38 -2436.00 -850.00 581.85 0 0 0
2.43 -2436.00 -850.00 581.85 0 0 0
2.47 -2436.00 -850.00 581.85 0 0 0
2.50 -2436.00 -850.00 581.81 0 0 0
2.58 -2436.00 -850.00 581.85 0 0 0
2.66 -2436.00 -850.00 581.85 0 0 0
2.71 -2436.00 -850.00 581.85 0 0 0
2.76 -2436.00 -850.00 581.85 0 0 0
2.84 -2436.00 -850.00 581.85 0 0 0
2.90 -2436.00 -850.00 581.85 0 0 0
2.97 -2436.00 -850.00 581.85 0 0 0
3.04 -2436.00 -850.00 581.85 0 0 0
3.13 -2436.00 -850.00 581.85 0 0 0
3.17 -2436.00 -850.00 581.85 0 0 0
3.22 -2436.00 -850.00 581.85 0 0 0
3.27 -2436.00 -850.00 581.85 0 0 0
3.33 -2436.00 -850.00 581.85 0 0 0
3.40 -2436.00 -850.00 581.85 0 0 0
3.48 -2436.00 -850.00 581.85 0 0 0
3.55 -2436.00 -850.00 581.85 0 0 0
3.59 -2436.00 -850.00 581.81 0 0 0
3.64 -2436.00 -850.00 581.85 0 0 0
3.68 -2436.00 -850.00 581.85 0 0 0
3.72 -2436.00 -850.00 581.85 0 0 0
3.76 -2436.00 -850.00 581.85 0 0 0
3.80 -2436.00 -850.00 581.85 0 0 0
3.87 -2436.00 -850.00 581.85 0 65154 0
3.95 -2436.00 -850.00 581.85 0 65091 0
4.02 -2436.00 -850.00 581.85 0 65091 0
4.09 -2436.00 -850.00 581.85 0 65091 0
4.12 -2436.00 -850.00 581.85 0 65091 0
4.17 -2436.00 -850.00 581.85 0 65091 0
